Classification,Food Name,Moisture (water),Protein,"Fat, total",Ash,Total dietary fibre,"Available carbohydrate, without sugar alcohols",Total sugars,Starch,Sodium (Na),Potassium (K),Calcium (Ca),Phosphorus (P),Magnesium (Mg),Iron (Fe),Zinc (Zn),Cholesterol,Thiamin (B1),Riboflavin (B2),Niacin (B3),Vitamin C
18101,"Beef, casserole meat, boneless, chuck, untrimmed, casseroled, no added fat",-0.1603589104425068,1.6765736555240482,0.3050347706812072,-0.1030678482379716,-0.4741904464966608,-0.629869859855883,-0.4210148533042818,-0.4850676324639226,-0.230899125591244,-0.1150859655696183,-0.3288103592753392,0.5040364204346005,-0.2600804221862302,0.207711742234263,1.4582565558737068,0.1868845542739091,-0.4649730033468428,-0.8275468250823078,-0.5308528578388206,-0.3506109419404934
18103,"Pork, diced, untrimmed, fried, no added fat",0.2298719498991458,1.6855883578485171,-0.3601177105316467,0.0336236734038617,-0.4741904464966608,-0.629869859855883,-0.4210148533042818,-0.4850676324639226,-0.1429628626473369,0.5893083063704544,-0.3221317063240256,0.4023234061730658,-0.1385431682111426,-0.1447600351543972,0.9280562894050168,0.5380115453421297,3.2458096779541368,1.2067060809440693,0.9367459309175036,-0.3506109419404934
22204,"Nut, walnut, raw, unsalted",-1.9944439540482743,0.1621036650132229,3.3037638734824903,0.2386609558666119,0.5657034287061982,-0.4885557349307835,-0.1862508038875002,-0.4677055875193829,-0.3391283722914374,0.4909292181106677,0.2255178356836846,1.419453548788413,1.944952614218931,0.1152601284929751,0.3655829632382324,-0.5283741312354292,0.7418523376957327,0.5609115076023622,-0.4123919690602832,-0.3506109419404934
18103,"Pork, strips, untrimmed, fried, no added fat",0.197943970416647,1.6765736555240482,-0.3933753345922894,-0.1030678482379716,-0.4741904464966608,-0.629869859855883,-0.4210148533042818,-0.4850676324639226,-0.2151156937807991,0.6089841240224118,-0.3354890122266527,0.7413667870448483,-0.0864557736503907,-0.192911917311318,0.4209082084349653,0.2389033677654973,3.697342968820407,0.8838087942732157,2.746565065034047,-0.3506109419404934
24302,"Cassava, yellow flesh, peeled, fresh, raw",0.2298719498991458,-0.9917782325188343,-0.5208628934914197,-0.4447966523425552,0.2894816181054387,0.627825851977502,-0.3166752757857122,0.9907061878219564,-0.341383148264358,-0.0993453114480524,-0.2486665238595767,-0.9063840439920144,-0.5031549301364056,-0.2506941758996229,0.2595429099444944,-0.5283741312354292,-0.2433112060124922,-0.6499533174133383,-0.6098267836911788,1.3511176759548091
24802,"Leek, fresh, boiled, drained",1.0458092033407833,-0.973748827869896,-0.5208628934914197,-0.3764508915216385,0.0945015165049026,-0.4131882016373971,-0.0210464728164317,-0.4850676324639226,-0.3188353885351511,-0.1977243997078392,-0.14180807663856,-0.8589179706699649,-0.4163426058684857,-0.2487681006133461,-0.6579340729013254,-0.5283741312354292,-0.4321342185565686,-0.4077803524101982,-0.8730732031990398,0.1474559706142293
24302,"Beetroot, fresh, purple, peeled, boiled, drained",0.9074546255832884,-0.9467047208964884,-0.4986911441176579,-0.3764508915216385,0.126998200104992,-0.1588227767722182,0.4484816260171314,-0.4850676324639226,-0.2737398690767372,-0.0796694937960951,-0.2887384415674579,-0.8521371030525292,-0.1906305627718944,-0.2372116488956851,-0.5011792115105824,-0.5283741312354292,-0.5224408767298225,-0.6580257495801096,-0.8105521785659228,-0.2675997898480396
31302,"Cardamom seed, dried, ground",-1.8064236304291144,-0.1624256186676682,-0.1605719661677905,2.97249138870328,4.075345257515847,0.990532105951924,-0.0384364024028599,1.2511368619900527,-0.3053067326976269,3.162905255246474,2.1890418033698653,0.1175269662407685,3.3165873376520625,2.3244684818525014,2.6431388905037356,-0.5283741312354292,0.2000123886562089,0.5770563719359049,-0.5111093763757311,0.5210061550302714
18101,"Beef, mince, lower fat, stir-fried, no added fat",-0.0255518859608449,1.775735381093209,-0.0829708433596242,-0.1714136090588883,-0.4741904464966608,-0.629869859855883,-0.4210148533042818,-0.4850676324639226,-0.1610010704307024,0.4161611110332298,-0.3087744004213986,0.5786259642263927,-0.1906305627718944,0.1306687307831897,2.375733538719526,0.6680585790711003,-0.3869808894699417,-0.6257360209130243,0.7722169187250907,-0.3506109419404934
16201,"Strawberry, raw",1.1309504819607803,-1.0729105534390573,-0.5208628934914197,-0.6498339348053054,-0.1329752686957227,-0.3660834933290307,0.0572082103224954,-0.4792802841490761,-0.3458927002101994,-0.524342972730331,-0.2419878709082631,-0.9267266468443214,-0.4337050707220697,-0.2815113804800523,-0.7270906293972417,-0.5283741312354292,-0.5306505729273912,-0.4885046740779115,-0.8401674007605571,2.8038128375727505
